Matrix: 3193 by 2
row 470:      0.9201775      0.1171365 
row 471:      0.9648602      0.0805563 
row 472:      0.9678223      0.1401524 
row 473:      0.9650075      0.1232696 
row 474:      0.8910784     0.08398343 
row 475:     0.01655989       0.813621 
row 476:      0.9712491     0.01390741 
row 477:     0.03355136      0.8053408 
row 478:      0.9837661     0.07451105 
row 479:      0.9133148     0.08341705 
row 480:      0.0375454      0.9205784 
row 481:      0.9496135      0.1996593 
row 482:     0.02092396      0.8966746 
row 483:      0.8278614     0.03876321 
row 484:      0.9417773      0.1639057 
row 485:      0.9342009      0.1909963 
row 486:     0.02042772       0.968214 
row 487:      0.8226181     0.05458112 
row 488:      0.8290533      0.1316907 
row 489:     0.03187874      0.7097488 
row 490:     0.07506569      0.8804516 
row 491:     0.01895132      0.5888937 
row 492:      0.0554213      0.9124646 
row 493:     0.04997023      0.6448446 
row 494:     0.08825318      0.9553955 
row 495:      0.2926291      0.3845773 
row 496:      0.6444544      0.1059148 
row 497:      0.8117777      0.1434211 
row 498:      0.9674816      0.2376911 
row 499:      0.8592336      0.4172574 
row 500:     0.07115153       0.732148 
row 501:      0.9673659      0.2972643 
row 502:      0.1837204       0.983281 
row 503:      0.6412337      0.0679777 
row 504:      0.7173851     0.04165857 
row 505:      0.9012014      0.2958443 
row 506:      0.6339696      0.3272552 
row 507:      0.2503581      0.9826854 
row 508:      0.9372444      0.3677228 
row 509:      0.6164613      0.0227999 
row 510:      0.3454776      0.9734628 
row 511:      0.6710771     0.01784765 
row 512:     0.01947648      0.4879041 
row 513:      0.3239096      0.9444981 
row 514:      0.6150203     0.03909386 
row 515:      0.6659184      0.2315041 
row 516:      0.7955624      0.5609599 
row 517:      0.7235841      0.2065295 
row 518:      0.9444701      0.4427467 
row 519:      0.3598549      0.9823171 
row 520:      0.4933305      0.4213639 
row 521:     0.01805817      0.2731303 
row 522:      0.5986329      0.1746608 
row 523:      0.4970233      0.9744768 
row 524:       0.483144       0.964944 
row 525:      0.4749106     0.01509014 
row 526:      0.4155045     0.03219663 
row 527:      0.1894678     0.06851983 
row 528:      0.4276562    0.009933458 
row 529:      0.9299621      0.5172653 
row 530:     0.01664216      0.3428828 
row 531:      0.5536643      0.9851214 
row 532:      0.8928352      0.5114585 
row 533:     0.04040716      0.1591725 
row 534:      0.9886367      0.6853068 
row 535:      0.5995696      0.9662126 
row 536:      0.9737457      0.7208818 
row 537:      0.3494293     0.01366529 
row 538:      0.6101393      0.9847605 
row 539:      0.1709922     0.03672579 
row 540:      0.8401569      0.5288001 
row 541:     0.05612759      0.0797272 
row 542:      0.8753805      0.4607588 
row 543:      0.6372475      0.9665402 
row 544:      0.9235377      0.5864438 
row 545:       0.766174      0.8485089 
row 546:      0.8446751      0.6246954 
row 547:     0.03281774      0.1104325 
row 548:      0.9034157      0.7093886 
row 549:      0.9040138      0.7577176 
row 550:      0.1008988     0.08280163 
row 551:      0.7226626      0.9878677 
row 552:       0.674192      0.9610263 
row 553:      0.1321613     0.01666409 
row 554:      0.9712529      0.7677051 
row 555:      0.6128314       0.861358 
row 556:      0.8567895      0.8794724 
row 557:      0.8012672      0.9807487 
row 558:      0.1233939     0.06404161 
row 559:      0.9835157      0.9083443 
row 560:      0.8503199      0.9588153 
row 561:      0.9472251      0.7661667 
row 562:      0.9789894      0.9293682 
row 563:      0.9491271      0.8903409 
row 564:      0.9036657      0.8850279 
row 565:      0.8491739      0.9881339 
row 566:      0.9859734      0.8932821 
row 567:      0.8998451      0.9798987 
row 568:      0.9666951      0.9484821 
row 569:      0.9487112      0.9490815 
row 570:      0.7842094     0.03976014 
row 571:      0.7468433     0.02178432 
row 572:     0.03795094      0.5163774 
row 573:     0.04803487      0.4024442 
row 574:      0.6761338     0.04833321 
row 575:      0.7530037     0.04068159 
row 576:      0.1407149      0.9788589 
row 577:      0.8932831      0.1474898 
row 578:      0.8701769      0.2137824 
row 579:       0.896432      0.2358309 
row 580:      0.9390485      0.3881223 
row 581:     0.06240638      0.5790331 
row 582:      0.1764982      0.9696922 
row 583:      0.1588859       0.534829 
row 584:      0.6720546     0.06578656 
row 585:      0.5801542     0.07370454 
row 586:       0.960048       0.393277 
row 587:      0.2535954      0.9649696 
row 588:       0.956668      0.2582839 
row 589:      0.9516407      0.3122672 
row 590:       0.981858      0.4559425 
row 591:      0.8477039      0.3020493 
row 592:      0.8935339      0.3867548 
row 593:      0.9563392      0.4328474 
row 594:      0.8916776      0.4235834 
row 595:      0.4015401      0.8828251 
row 596:      0.9424838      0.4072775 
row 597:      0.9847615      0.4756238 
row 598:      0.0366553      0.4836748 
row 599:      0.5565725      0.1273794 
row 600:      0.5866168     0.01696602 
row 601:      0.5970181      0.1247035 
row 602:       0.521445     0.05817996 
row 603:      0.4227317      0.5737557 
row 604:      0.1891714      0.2317898 
row 605:       0.417298      0.9804121 
row 606:      0.3103532      0.8204662 
row 607:      0.8005433      0.2206139 
row 608:      0.7179455       0.376779 
row 609:      0.9849734      0.5283661 
row 610:      0.4584497        0.94519 
row 611:      0.3473403       0.988269 
row 612:     0.01572892      0.4290318 
row 613:      0.1858332      0.7135406 
row 614:      0.1680168       0.439618 
row 615:      0.9431901      0.4800717 
row 616:      0.9467157      0.5113814 
row 617:      0.4268038      0.9633506 
row 618:      0.3102764      0.7076238 
row 619:     0.06924798      0.6875507 
row 620:      0.4380093      0.8699649 
row 621:      0.3115041      0.3034132 
row 622:      0.0372564      0.3346308 
row 623:      0.4576889     0.09377697 
row 624:      0.9732493      0.5365938 
row 625:       0.514495      0.9796507 
row 626:      0.5608709      0.9464538 
row 627:      0.3843172      0.2343399 
row 628:     0.07098879       0.163165 
row 629:      0.5306472      0.9435728 
row 630:     0.05055537      0.3448893 
row 631:      0.7591052      0.4101042 
row 632:      0.9685352      0.6105226 
row 633:     0.05256363      0.2069344 
row 634:      0.9887258      0.5875537 
row 635:      0.5291319      0.8607752 
row 636:       0.122277      0.1011992 
row 637:      0.9448732      0.6230417 
row 638:      0.9787602      0.6484864 
row 639:      0.1009204      0.1549649 
row 640:       0.069093      0.1195007 
row 641:       0.927279      0.4532553 
row 642:      0.8746632      0.5013495 
row 643:      0.2221508     0.02400231 
row 644:      0.1681399      0.0183521 
row 645:      0.9864745      0.7409036 
row 646:      0.9882329      0.7548432 
row 647:      0.6484003      0.9835657 
row 648:      0.6050544      0.6725368 
row 649:      0.6889706      0.9771857 
row 650:      0.9746731      0.6922033 
row 651:       0.655157      0.7979154 
row 652:      0.0596128      0.1517749 
row 653:      0.7632829       0.983616 
row 654:      0.7501926      0.9872304 
row 655:      0.1537081     0.04761292 
row 656:      0.1555429     0.07129619 
row 657:      0.7743546      0.9694256 
row 658:      0.7668213      0.9384734 
row 659:      0.1053649     0.04268514 
row 660:      0.9497911      0.8282194 
row 661:      0.7538075      0.9273368 
row 662:       0.713587      0.9700084 
row 663:      0.7764006      0.9499019 
row 664:       0.984224      0.8304383 
row 665:      0.8117197      0.9292991 
row 666:     0.06946309      0.1055757 
row 667:     0.05303468     0.05664887 
row 668:      0.9599846      0.8649791 
row 669:      0.8234487      0.9440956 
row 670:      0.1150618     0.05304556 
row 671:     0.06835792     0.04746039 
row 672:      0.9831252      0.8112655 
row 673:      0.8933099      0.8297297 
row 674:      0.8389048      0.9755231 
row 675:      0.8017678       0.879424 
